agency_id,agency_name,grade,score,checked,expiry_status,days_until_expiry,needs_attention,attention_reason,top_fix,shapes_txt_status
asheville-rides-transit-903,Asheville Rides Transit,F,46.8,2026-07-10,lapsed,-10,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
north-carolina-state-university-ncsu,North Carolina State University (NCSU),F,46.8,2026-07-10,stale,-2201,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
north-carolina-state-university-ncsu-1289,North Carolina State University (NCSU),F,46.8,2026-07-10,stale,-2201,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
greensboro-transit-authority-gta,Greensboro Transit Authority (GTA),F,47.6,2026-07-10,stale,-497,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
wave-transit-2026,UNCW Seahawk Shuttle,F,48.2,2026-07-10,stale,-428,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
gotriangle,GoTriangle,F,50.2,2026-07-10,stale,-556,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
gotriangle-374,GoTriangle,F,50.2,2026-07-10,stale,-556,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
wave-transit-1862,UNCW Seahawk Shuttle,F,50.3,2026-07-10,stale,-1158,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
capital-area-transit-goraleigh,Capital Area Transit (GoRaleigh),F,51.8,2026-07-10,stale,-831,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
capital-area-transit-goraleigh-471,Capital Area Transit (GoRaleigh),F,51.8,2026-07-10,stale,-831,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
gocary,GoCary,F,52.8,2026-07-10,stale,-556,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
gocary-375,GoCary,F,52.8,2026-07-10,stale,-556,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
north-carolina-state-university-ncsu-2245,North Carolina State University (NCSU),D,64.6,2026-07-10,expiring_soon,30,yes,Service data expires in 30 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
concord-kannapolis-area-transit-rider-transit-2244,Concord Kannapolis Area Transit (Rider Transit),D,65.4,2026-07-10,expiring_soon,30,yes,Service data expires in 30 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
tar-river-transit,Tar River Transit,C,70.1,2026-07-10,expiring_soon,22,yes,Service data expires in 22 day(s),Re-export with a validity window that reaches at least 60 days out.,
tar-river-transit-472,Tar River Transit,C,70.1,2026-07-10,expiring_soon,22,yes,Service data expires in 22 day(s),Re-export with a validity window that reaches at least 60 days out.,
capital-area-transit-goraleigh-2074,Capital Area Transit (GoRaleigh),C,71.9,2026-07-10,current,52,yes,Score changed sharply on 2026-06-30,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
charlotte-area-transit-system-cats-2265,Charlotte Area Transit System (CATS),D,69.7,2026-07-10,current,86,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
wave-transit,fixed route,C,72.6,2026-07-10,current,174,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
link-transit-1971,Link Transit,C,75.6,2026-07-10,current,386,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
gocary-2277,GoCary,B,81.1,2026-07-10,current,147,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
piedmont-authority-for-regional-transportation-part,Piedmont Authority for Regional Transportation (PART),B,84.9,2026-07-10,current,174,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
piedmont-authority-for-regional-transportation-part-373,Piedmont Authority for Regional Transportation (PART),B,84.9,2026-07-10,current,174,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
cape-lookout-national-seashore,CALO Ferry Service,B,87.5,2026-07-10,current,233,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
