agency_id,agency_name,grade,score,checked,expiry_status,days_until_expiry,needs_attention,attention_reason,top_fix,shapes_txt_status
fujieda-city-bus,Fujieda City Community Bus (藤枝市自主運行バス),C,78.5,2026-08-07,current,78,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fukaura-town-community-bus,Fukaura Town Community Bus (深浦町コミュニティバス),C,76.1,2026-08-07,current,236,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fukutsu-city-mini-bus,Fukutsu Mini-Bus (ふくつミニバス),B,80.2,2026-08-07,current,236,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
gero-city-gero-bus,Gero City Gero Bus (下呂市げろバス),C,73.8,2026-08-07,current,236,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
gifu-city-community-bus,Gifu City Community Bus (岐阜市コミュニティバス),C,72.6,2026-08-07,current,236,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
goshogawara-city-community-bus,Goshogawara City Community Bus (五所川原市コミュニティバス),C,75.3,2026-08-07,current,236,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
gujo-city-bus,Gujo City Bus (郡上市自主運行バス),C,74.7,2026-08-07,current,236,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
busnet-tsu-gurutto-bus,Gurutto-Tsu Bus (ぐるっと・つーバス),C,76.0,2026-08-07,current,151,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
hachiman-kanko-bus,Hachiman Kanko Bus (八幡観光バス),C,72.9,2026-08-07,current,236,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
hachinohe-city-bus,Hachinohe City Bus (八戸市営バス),C,71.8,2026-08-07,current,236,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
hakusan-community-bus,Hakusan City Community Bus (白山市コミュニティバス「めぐーる」),C,78.7,2026-08-07,current,220,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
hamamatsu-bus-iwata,"Hamamatsu Bus, Iwata routes (浜松バス／磐田市生活バス路線)",B,83.7,2026-08-07,current,146,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
hanamaki-community-bus,Hanamaki City Community Bus (花巻市コミュニティバス),C,73.3,2026-08-07,current,236,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
hayashima-town-bus,Hayashima Town Community Bus (早島町コミュニティバス),C,75.3,2026-08-07,current,236,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
higashine-city-bus,Higashine City Bus (東根市営バス),C,75.3,2026-08-07,current,236,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
himeji-island-community-bus,Himeji City Island Community Buses (姫路市 家島・坊勢・雪彦コミュニティバス),B,81.9,2026-08-07,current,236,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
hiranai-townbus,Hiranai Town Community Bus (平内町民バス),C,75.2,2026-08-07,current,236,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
hokushin-bus,Hokushin Bus (北振バス),B,80.5,2026-08-07,current,213,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
hokuto-city-bus,Hokuto City Bus (北杜市民バス),B,81.8,2026-08-07,current,236,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
ichikawamisato-town-bus,Ichikawamisato Town Community Bus (市川三郷町コミュニティバス),B,80.9,2026-08-07,current,236,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
ichinoseki-city-bus,Ichinoseki City Bus (一関市市営バス),C,73.8,2026-08-07,current,236,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
iga-city-community-bus,Iga City Community Bus (伊賀市行政バス・コミュニティバス),C,75.3,2026-08-07,current,236,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
imari-city-imarin-bus,Imari City Imarin Bus (伊万里市いまりんバス),B,81.1,2026-08-07,current,236,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
imizu-city-kitokito-bus,Imizu City Kitokito Bus (射水市きときとバス),C,75.8,2026-08-07,current,236,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
inzai-city-route-bus,Inzai City Route Bus (印西市路線バス),B,82.0,2026-08-07,current,602,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
ise-railway,Ise Railway (伊勢鉄道),C,75.3,2026-08-07,current,236,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
ishikari-itsumo-demand,Ishikari City Itsumo AI On-Demand Transit (石狩市AIデマンド交通「いつモ」),D,63.1,2026-08-07,current,236,no,,Re-generate shape distances in your export; flag to your vendor if it persists.,
itoigawa-bus,Itoigawa Bus (糸魚川バス),B,80.5,2026-08-07,current,236,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
iwade-loop-bus,Iwade City Loop Bus (岩出市巡回バス),C,75.0,2026-08-07,current,236,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
joetsu-city-bus,Joetsu City Bus (上越市市営バス),D,67.7,2026-08-07,current,236,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
jr-east-tsugaru-line-replacement-bus,JR East Tsugaru Line Replacement Bus (JR津軽線代行バス),C,75.3,2026-08-07,current,266,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
kaetsuno-himi-loop-bus,Kaetsuno Himi City Loop Bus (加越能バス 氷見市街地周遊バス),C,72.3,2026-08-07,current,236,no,,Ask your AVL vendor to publish updates at least every 20 seconds (the Caltrans guideline).,
kaetsuno-route-bus,Kaetsuno Route Bus (加越能バス 一般路線),C,70.2,2026-08-07,current,236,no,,Ask your AVL vendor to publish updates at least every 20 seconds (the Caltrans guideline).,
kaetsuno-world-heritage-bus,Kaetsuno World Heritage Bus (加越能バス 世界遺産バス),C,73.7,2026-08-07,current,236,no,,Ask your AVL vendor to publish updates at least every 20 seconds (the Caltrans guideline).,
kagamino-town-bus,Kagamino Town Bus (鏡野町営バス),C,73.3,2026-08-07,current,236,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
kagoshima-city-ai-bus,Kagoshima City Community Bus Ai Bus (鹿児島市コミュニティバス「あいばす」),F,48.2,2026-08-07,current,236,no,,Add the required column named in the finding to the flagged file.,
kai-city-bus,Kai City Bus (甲斐市民バス),B,80.7,2026-08-07,current,236,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
kakogawa-city-kako-bus,Kakogawa City Kako Bus (加古川市かこバス),C,78.2,2026-08-07,current,115,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
kama-city-bus,Kama City Bus (嘉麻市バス),B,80.6,2026-08-07,current,236,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
kameyama-city-community-bus,Kameyama City Community Bus (亀山市コミュニティバス),C,76.0,2026-08-07,current,177,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
kamiichi-town-bus,Kamiichi Town Bus (上市町営バス),D,68.7,2026-08-07,current,236,no,,Ask your AVL vendor to publish updates at least every 20 seconds (the Caltrans guideline).,
kamishihoro-autonomous-bus,Kamishihoro Town Autonomous Bus (上士幌町自動運転バス),C,76.0,2026-08-07,current,85,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
kamo-city-kamon-bus,Kamo City Kamon Bus (加茂市営バス「かもんバス」),C,75.1,2026-08-07,current,297,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
kanonji-city-noriai-bus,Kanonji City Noriai Bus (観音寺市のりあいバス),C,77.7,2026-08-07,current,236,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
kariya-city-karimaru,Kariya City Karimaru Bus (刈谷市コミュニティバス「かりまる」),C,74.3,2026-08-07,current,312,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
karuizawa-town-loop-bus,Karuizawa Town Loop Bus (軽井沢町町内循環バス),C,74.7,2026-08-07,current,236,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
katori-loop-bus,Katori City Loop Bus (香取市循環バス),C,79.4,2026-08-07,current,266,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
katsuragi-town-community-bus,Katsuragi Town Community Bus (かつらぎ町コミュニティバス),C,76.2,2026-08-07,current,283,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
katsushika-sakura-bus,Katsushika City Community Bus Sakura (葛飾区コミュニティバスさくら),B,82.0,2026-08-07,current,146,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
keisei-bus-chiba-west,Keisei Bus Chiba West (京成バス千葉ウエスト),D,68.7,2026-08-07,current,237,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
kenko-hokubu-kotsu,Kenko Hokubu Kotsu (県交北部交通),B,80.2,2026-08-07,current,149,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
kimitsu-community-bus,Kimitsu City Community Bus (君津市コミュニティバス),B,82.9,2026-08-07,current,236,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
kinokawa-city-community-bus,Kinokawa City Community Bus (紀の川市コミュニティバス),C,70.0,2026-08-07,current,602,no,,Add the required column named in the finding to the flagged file.,
kiso-town-bus,Kiso Town Public Transport (木曽町公共交通),C,77.0,2026-08-07,current,327,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
kitaena-kotsu,Kitaena Kotsu (北恵那交通),C,75.5,2026-08-07,current,236,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
kochi-airport-shared-taxi,Kochi Airport Shared Taxi (高知県空港乗合タクシー),B,82.2,2026-08-07,current,236,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
kochi-prefectural-ferry,Kochi Prefectural Ferry (高知県営渡船),A,96.5,2026-08-07,current,237,no,,Only change the flagged IDs if an app needs basic ASCII values. Update each place that uses the ID. Keep all names and headsigns in their original language.,
kochi-tobu-kotsu,Kochi Tobu Kotsu (高知東部交通),C,78.5,2026-08-07,current,237,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
koga-city-bus,Koga City Bus (古賀市「コガバス」),B,80.6,2026-08-07,current,236,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
koka-city-bus,Koka City Community Bus (甲賀市コミュニティバス),D,69.6,2026-08-07,current,236,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
shiga-konan-city-megurukun-bus,Konan City Megurukun Bus (湖南市コミバス めぐるくん),C,74.6,2026-08-07,current,236,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
konan-railway,Konan Railway (弘南鉄道),D,69.0,2026-08-07,current,236,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
koryo-kotsu,Koryo Kotsu (高知高陵交通),B,80.3,2026-08-07,current,144,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
kozushima-village-bus,Kozushima Village Bus (神津島村営バス),C,79.4,2026-08-07,current,174,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
kumagaya-yuyu-bus,Kumagaya City Yuyu Bus (熊谷市ゆうゆうバス),B,80.6,2026-08-07,current,511,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
kumamoto-bus,Kumamoto Bus (熊本バス),D,67.4,2026-08-07,current,93,no,,Add the required column named in the finding to the flagged file.,
kumamoto-city-tram,Kumamoto City Tram (熊本市電),C,78.3,2026-08-07,current,236,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
kumamoto-dentetsu-bus,Kumamoto Dentetsu Bus (熊本電鉄バス),C,72.1,2026-08-07,current,93,no,,Add the required column named in the finding to the flagged file.,
kumamoto-dentetsu-rail,Kumamoto Electric Railway (熊本電鉄),B,83.8,2026-08-07,current,143,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
kumamoto-toshi-bus,Kumamoto Toshi Bus (熊本都市バス),D,63.7,2026-08-07,current,92,no,,Add the required column named in the finding to the flagged file.,
kurobe-city-bus,Kurobe City Bus (黒部市 新幹線生地・石田三日市・愛本・電動ミニバス),D,62.9,2026-08-07,current,236,no,,Review the rule documentation for 'foreign_key_violation' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
kuroishi-platto-go,Kuroishi City Platto-go (黒石市「ぷらっと号」),D,69.4,2026-08-07,current,236,no,,Review the rule documentation for 'duplicate_key' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
kuroiwa-kanko,Kuroiwa Kanko (黒岩観光),B,80.2,2026-08-07,current,139,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
kusakaru-kotsu,Kusakaru Kotsu (草軽交通),C,73.0,2026-08-07,current,358,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
kusatsu-mame-bus,Kusatsu City Mame Bus (草津市コミュニティバス「まめバス」),C,76.2,2026-08-07,current,236,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
