agency_id,agency_name,grade,score,checked,expiry_status,days_until_expiry,needs_attention,attention_reason,top_fix,shapes_txt_status
fr-pan-82150,Réseau urbain CVL Mobilité,C,74.2,2026-08-07,current,57,yes,Service data expires in 57 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-pan-81042,Réseau urbain et interurbain Aire’MOB,D,60.1,2026-08-07,current,54,yes,Service data expires in 54 day(s),Review the rule documentation for 'trip_distance_exceeds_shape_distance' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
fr-pan-79272,Réseau urbain et scolaire T'CAP — dsp24data-gtfs-2024-09-23-15-45-06.zip,D,69.6,2026-08-07,current,54,yes,Grade slipped from C to D,Review the rule documentation for 'stop_time_with_arrival_before_previous_departure_time' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
fr-pan-81342,Réseau urbain et scolaire T'CAP — sco24data-gtfs-2024-10-16-10-39-46.zip,D,65.9,2026-08-07,current,54,yes,Service data expires in 54 day(s),Review the rule documentation for 'stop_time_with_arrival_before_previous_departure_time' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
fr-grandole-mobilites,Réseau urbain Grandole Mobilités,D,68.4,2026-08-07,current,54,yes,Service data expires in 54 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-pan-81519,Réseau urbain Hoplà,D,63.6,2026-08-07,current,54,yes,Service data expires in 54 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-pan-80465,Réseau urbain Le Bus,F,50.5,2026-08-07,current,50,yes,Service data expires in 50 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-pan-79537,Réseau urbain Réso,B,84.3,2026-08-07,current,58,yes,Service data expires in 58 day(s),"Check the flagged stops' shape_dist_traveled against the route shape, and re-generate it on export if they disagree.",
fr-pan-83962,Réseau urbain Via Bastia,F,45.9,2026-08-07,current,54,yes,Service data expires in 54 day(s),Review the rule documentation for 'equal_shape_distance_diff_coordinates' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
sncf-transilien,SNCF Transilien,F,44.1,2026-08-07,expiring_soon,28,yes,Service data expires in 28 day(s),Re-export with a validity window that reaches at least 60 days out.,
sete-agglopole-mobilite,Sète Agglopole Mobilité,B,84.4,2026-08-07,expiring_soon,23,yes,Service data expires in 23 day(s),Re-export with a validity window that reaches at least 60 days out.,
tmm-moselle-madon,T'MM (Moselle et Madon),F,59.5,2026-08-07,expiring_soon,22,yes,Service data expires in 22 day(s),Re-export with a validity window that reaches at least 60 days out.,
t2c-clermont,T2C (Clermont Auvergne Métropole),F,50.2,2026-08-07,expiring_soon,23,yes,Service data expires in 23 day(s),Re-export with a validity window that reaches at least 60 days out.,
fr-pan-83155,TAD ligne Arrens-Marsous - Lourdes,B,86.2,2026-08-07,current,51,yes,Service data expires in 51 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
taneo-nevers,Tanéo (Nevers),F,40.2,2026-08-07,expiring_soon,16,yes,Service data expires in 16 day(s),Re-export with a validity window that reaches at least 60 days out.,
tlp-tarbes-lourdes,TLP (Tarbes-Lourdes),F,37.3,2026-08-07,expiring_soon,9,yes,Service data expires in 9 day(s),Re-export with a validity window that reaches at least 60 days out.,
tbm-bordeaux-metropole,Transports Bordeaux Métropole (TBM),D,65.8,2026-08-07,expiring_soon,23,yes,Service data expires in 23 day(s),Re-export with a validity window that reaches at least 60 days out.,
transurbain-evreux,Transurbain (Évreux),D,60.5,2026-08-07,expiring_soon,24,yes,Service data expires in 24 day(s),Re-export with a validity window that reaches at least 60 days out.,
transvilles-valenciennes,Transvilles (Valenciennes),F,39.3,2026-08-07,expiring_soon,24,yes,Service data expires in 24 day(s),Re-export with a validity window that reaches at least 60 days out.,
tuc-cambrai,TUC (Cambrai),F,25.9,2026-08-07,expiring_soon,24,yes,Service data expires in 24 day(s),Re-export with a validity window that reaches at least 60 days out.,
yole-challans,Yolé (Challans),D,61.3,2026-08-07,current,54,yes,Service data expires in 54 day(s),Review the rule documentation for 'missing_required_file' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
aleop-pays-de-la-loire,Aléop (Pays de la Loire),F,58.9,2026-08-07,current,329,no,,Review the rule documentation for 'missing_bike_allowance' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
aleop-yeu-continent,Aléop Yeu-Continent (Île d'Yeu ferry),B,83.3,2026-08-07,current,146,no,,"Set wheelchair_accessible on every trip. If every vehicle is accessible, this may be one default; otherwise use the value for each trip.",
ametis-amiens,Ametis (Amiens Métropole),C,79.3,2026-08-07,current,77,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-bacs-de-loire-en-loire-atlantique-44,Bacs de Loire en Loire-Atlantique (44),B,80.1,2026-08-07,current,511,no,,"Set wheelchair_accessible on every trip. If every vehicle is accessible, this may be one default; otherwise use the value for each trip.",
bibus-brest,Bibus (Brest),F,58.3,2026-08-07,current,135,no,,Review the rule documentation for 'trip_distance_exceeds_shape_distance' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
brittany-ferries,Brittany Ferries,D,69.2,2026-08-07,current,368,no,,"Add the destination, direction, or 'via' label riders actually see to trip_headsign. Do not copy the route name. If the label changes during the trip, use stop_headsign.",
car-jaune-reunion,Car Jaune (La Réunion),B,80.6,2026-08-07,current,360,no,,"Set wheelchair_accessible on every trip. If every vehicle is accessible, this may be one default; otherwise use the value for each trip.",
cars-regionaux-23-creuse,Cars Régionaux 23 — Creuse,D,60.3,2026-08-07,current,344,no,,Re-generate shape distances in your export; flag to your vendor if it persists.,
choletbus,Choletbus,C,78.8,2026-08-07,current,329,no,,"Set wheelchair_accessible on every trip. If every vehicle is accessible, this may be one default; otherwise use the value for each trip.",
citalis-reunion,Citalis (La Réunion),D,61.0,2026-08-07,current,146,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
corolis-beauvais,Corolis (Beauvais),C,72.3,2026-08-07,current,146,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
cts-strasbourg,CTS (Strasbourg),C,74.9,2026-08-07,current,178,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
deepmob-dieppe,DeepMob (Dieppe),D,61.1,2026-08-07,current,297,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
divia-dijon,DiviaMobilités (Dijon),C,72.0,2026-08-07,current,146,no,,"Set wheelchair_accessible on every trip. If every vehicle is accessible, this may be one default; otherwise use the value for each trip.",
eurostar,Eurostar,F,58.1,2026-08-07,current,87,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fil-bleu-tours,Fil Bleu (Tours),F,58.2,2026-08-07,current,147,no,,Review the rule documentation for 'invalid_time' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
filibus-chartres,Filibus (Chartres),F,51.9,2026-08-07,current,329,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
ginko-besancon,Ginko (Besançon),C,75.4,2026-08-07,current,72,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
hilagobus-saint-gilles,Hilagobus (Saint-Gilles-Croix-de-Vie),D,69.3,2026-08-07,current,327,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
idelis-pau,Idelis (Pau),C,76.6,2026-08-07,current,331,no,,Add feed_info.txt with feed_start_date and feed_end_date to your export.,
impulsyon-la-roche-sur-yon,Impulsyon (La Roche-sur-Yon),D,61.2,2026-08-07,current,146,no,,Review the rule documentation for 'trip_distance_exceeds_shape_distance' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
izilo-lorient,Izilo (Lorient),F,53.5,2026-08-07,current,72,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
kiceo-vannes,Kicéo (Vannes),F,48.7,2026-08-07,current,101,no,,Review the rule documentation for 'trip_distance_exceeds_shape_distance' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
fr-pan-84096,Ligne de covoiturage Pays Nantais,C,72.7,2026-08-07,current,1301,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-pan-81617,Lignes de covoiturage M covoit' Lignes+,D,61.9,2026-08-07,current,297,no,,Review the rule documentation for 'decreasing_shape_distance' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
marineo-boulogne,Marinéo (Boulogne-sur-Mer),F,57.5,2026-08-07,current,330,no,,Review the rule documentation for 'trip_distance_exceeds_shape_distance' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
mobigo-cote-dor,Mobigo interurbain (Côte-d'Or),F,38.2,2026-08-07,current,146,no,,Review the rule documentation for 'point_near_origin' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
aix-marseille-provence,Métropole Aix-Marseille-Provence networks,F,39.3,2026-08-07,current,146,no,,Review the rule documentation for 'block_trips_with_overlapping_stop_times' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
fr-pan-81177,Navette estivale SNGO! Giverny Vernon - Gare SNCF,C,71.5,2026-08-07,current,86,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-navette-pontorson-le-mont-saint-michel,Navette Pontorson – Le Mont-Saint-Michel,D,64.2,2026-08-07,current,146,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-pan-83405,Navettes Aéroport de Lille,C,73.2,2026-08-07,current,146,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-uba,Navettes maritimes - UBA,D,65.7,2026-08-07,current,146,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every terminal. A field survey can start with the busiest terminals.,
fr-pan-83626,Navettes saisonnières Bourg-Saint-Maurice,F,56.2,2026-08-07,current,119,no,,Review the rule documentation for 'point_near_origin' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
neobus-ouest-vosgien,Neobus (Ouest Vosgien),C,74.8,2026-08-07,current,146,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
ondea-aix-les-bains,Ondéa (Aix-les-Bains),F,51.4,2026-08-07,current,146,no,,Re-generate shape distances in your export; flag to your vendor if it persists.,
orizo-grand-avignon,Orizo (Grand Avignon),F,53.2,2026-08-07,current,72,no,,Review the rule documentation for 'trip_distance_exceeds_shape_distance' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
palmbus-cannes,Palmbus (Cannes),C,77.2,2026-08-07,current,149,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
pastel-saint-quentin,Pastel (Saint-Quentin),D,66.8,2026-08-07,current,118,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-pan-82872,Programme des vols Finist'Air,C,74.3,2026-08-07,current,146,no,,Review the rule documentation for 'invalid_row_length' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
red-redon,RED (Redon),B,82.6,2026-08-07,current,146,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-pan-11681,Réseau européen FlixBus et FlixTrain,F,45.5,2026-08-07,current,178,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-pan-83113,Réseau interurbain - Ain (01),F,53.8,2026-08-07,current,389,no,,Re-generate shape distances in your export; flag to your vendor if it persists.,
fr-pan-38889,Réseau interurbain - Allier (03),D,61.1,2026-08-07,current,389,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-pan-80961,Réseau interurbain - Ardèche (07),F,56.5,2026-08-07,current,389,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-pan-81245,Réseau interurbain - Cantal (15),D,69.4,2026-08-07,current,389,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-pan-82324,Réseau interurbain - Charente (16),D,68.6,2026-08-07,current,335,no,,"Set wheelchair_accessible on every trip. If every vehicle is accessible, this may be one default; otherwise use the value for each trip.",
fr-pan-82326,Réseau interurbain - Charente-Maritime (17),F,53.5,2026-08-07,current,314,no,,Re-generate shape distances in your export; flag to your vendor if it persists.,
fr-pan-82328,Réseau interurbain - Corrèze (19),F,52.3,2026-08-07,current,344,no,,Re-generate shape distances in your export; flag to your vendor if it persists.,
fr-pan-83200,Réseau interurbain - Corse,D,61.9,2026-08-07,current,1607,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-pan-82334,Réseau interurbain - Deux-Sèvres (79),D,64.5,2026-08-07,current,344,no,,"Set wheelchair_accessible on every trip. If every vehicle is accessible, this may be one default; otherwise use the value for each trip.",
fr-pan-82336,Réseau interurbain - Dordogne (24),F,58.9,2026-08-07,current,350,no,,Re-generate shape distances in your export; flag to your vendor if it persists.,
fr-pan-82338,Réseau interurbain - Gironde (33),F,48.4,2026-08-07,current,358,no,,Re-generate shape distances in your export; flag to your vendor if it persists.,
fr-pan-38881,Réseau interurbain - Haute-Loire (43),F,51.2,2026-08-07,current,389,no,,Re-generate shape distances in your export; flag to your vendor if it persists.,
fr-pan-80964,Réseau interurbain - Haute-Savoie (74),D,66.1,2026-08-07,current,389,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-pan-82340,Réseau interurbain - Haute-Vienne (87),D,60.0,2026-08-07,current,350,no,,Re-generate shape distances in your export; flag to your vendor if it persists.,
fr-pan-40287,Réseau interurbain - Isère (38),F,56.8,2026-08-07,current,389,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-pan-82342,Réseau interurbain - Landes (40),C,71.8,2026-08-07,current,149,no,,"Set wheelchair_accessible on every trip. If every vehicle is accessible, this may be one default; otherwise use the value for each trip.",
fr-pan-83114,Réseau interurbain - Loire (42),F,56.6,2026-08-07,current,389,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-pan-82344,Réseau interurbain - Lot-et-Garonne (47),C,70.7,2026-08-07,current,329,no,,"Set wheelchair_accessible on every trip. If every vehicle is accessible, this may be one default; otherwise use the value for each trip.",
fr-pan-38888,Réseau interurbain - Puy-de-Dôme (63),F,54.8,2026-08-07,current,389,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-pan-82346,Réseau interurbain - Pyrénées-Atlantiques (64),C,71.0,2026-08-07,current,327,no,,"Set wheelchair_accessible on every trip. If every vehicle is accessible, this may be one default; otherwise use the value for each trip.",
fr-pan-81244,Réseau interurbain - Savoie (73),D,66.9,2026-08-07,current,389,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-pan-82332,Réseau interurbain - Vienne (86),C,70.8,2026-08-07,current,344,no,,"Set wheelchair_accessible on every trip. If every vehicle is accessible, this may be one default; otherwise use the value for each trip.",
fr-pan-81480,Réseau interurbain BreizhGo Bateaux — Breizhgo Bateaux Finistère,F,57.0,2026-08-07,current,146,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every terminal. A field survey can start with the busiest terminals.,
fr-pan-81481,Réseau interurbain BreizhGo Bateaux — Breizhgo Bateaux Morbihan,F,54.2,2026-08-07,current,133,no,,Re-generate shape distances in your export; flag to your vendor if it persists.,
fr-pan-81463,Réseau interurbain BreizhGo Car — Breizhgo 35,F,49.8,2026-08-07,current,329,no,,Review the rule documentation for 'equal_shape_distance_diff_coordinates' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
fr-pan-81462,Réseau interurbain BreizhGo Car — Breizhgo Car 29,F,36.6,2026-08-07,current,330,no,,Review the rule documentation for 'equal_shape_distance_diff_coordinates' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
fr-pan-81464,Réseau interurbain BreizhGo Car — Breizhgo Car 56,F,51.8,2026-08-07,current,330,no,,Review the rule documentation for 'trip_distance_exceeds_shape_distance' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
fr-pan-81474,Réseau interurbain BreizhGo TER,D,65.3,2026-08-07,current,89,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-pan-82137,Réseau interurbain bus Proximité ZOU !,F,51.1,2026-08-07,current,146,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-pan-83112,Réseau interurbain Cars Région Express,C,76.9,2026-08-07,current,72,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-pan-80960,Réseau interurbain et scolaire - Drôme (26),F,37.2,2026-08-07,current,389,no,,Re-generate shape distances in your export; flag to your vendor if it persists.,
fr-pan-81138,Réseau interurbain et TAD zonal Corolis,F,47.5,2026-08-07,current,146,no,,Review the rule documentation for 'trip_distance_exceeds_shape_distance' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
fr-pan-82285,Réseau interurbain Express ZOU !,D,61.9,2026-08-07,current,174,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fluo-grand-est-ardennes,Réseau interurbain Fluo Grand Est - Ardennes,F,52.7,2026-08-07,current,146,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fluo-grand-est-bas-rhin,Réseau interurbain Fluo Grand Est - Bas-Rhin,D,64.3,2026-08-07,current,389,no,,Review the rule documentation for 'point_near_origin' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
fr-pan-80419,Réseau interurbain Fluo Grand-Est - Haut-Rhin (68),F,47.3,2026-08-07,current,146,no,,Re-generate shape distances in your export; flag to your vendor if it persists.,
fr-pan-81989,Réseau interurbain Fluo Grand-Est - Haute-Marne (52),F,45.8,2026-08-07,current,146,no,,Re-generate shape distances in your export; flag to your vendor if it persists.,
fr-pan-80421,Réseau interurbain Fluo Grand-Est - Marne (51),D,64.6,2026-08-07,current,146,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-pan-80423,Réseau interurbain Fluo Grand-Est - Meurthe-et-Moselle (54),F,43.1,2026-08-07,current,146,no,,Re-generate shape distances in your export; flag to your vendor if it persists.,
fr-pan-80425,Réseau interurbain Fluo Grand-Est - Meuse (55),F,50.1,2026-08-07,current,146,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-pan-80427,Réseau interurbain Fluo Grand-Est - Moselle (57),F,40.5,2026-08-07,current,373,no,,Re-generate shape distances in your export; flag to your vendor if it persists.,
fr-pan-80429,Réseau interurbain Fluo Grand-Est - Vosges (88),F,36.7,2026-08-07,current,146,no,,Re-generate shape distances in your export; flag to your vendor if it persists.,
fr-pan-81026,Réseau interurbain liO Occitanie,F,54.5,2026-08-07,current,389,no,,Review the rule documentation for 'trip_distance_exceeds_shape_distance' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
fr-pan-82317,Réseau interurbain Nomad Car,F,50.2,2026-08-07,current,390,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-pan-83530,Réseau interurbain Rémi,F,56.6,2026-08-07,current,329,no,,Re-generate shape distances in your export; flag to your vendor if it persists.,
fr-pan-80701,Réseau interurbain TXIK TXAK,B,81.4,2026-08-07,current,329,no,,"Add fare_attributes.txt (or Fares v2 files) with your fare structure. If your service is fare-free, ask to have it marked fare-free instead.",
leo-auxerrois,Réseau Léo (Communauté d'Agglomération de l'Auxerrois),D,68.9,2026-08-07,current,149,no,,"Set wheelchair_accessible on every trip. If every vehicle is accessible, this may be one default; otherwise use the value for each trip.",
fr-pan-82382,Réseau maritime - Gironde (33),C,78.2,2026-08-07,current,232,no,,"Add fare_attributes.txt (or Fares v2 files) with your fare structure. If your service is fare-free, ask to have it marked fare-free instead.",
fr-bacs-de-seine,Réseau maritime Bacs de Seine,D,65.3,2026-08-07,current,146,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every terminal. A field survey can start with the busiest terminals.,
fr-pan-81996,Réseau maritime Corsica Ferries,F,58.3,2026-08-07,current,145,no,,Review the rule documentation for 'missing_required_field' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
fr-pan-83510,Réseau maritime Corsica Linea,C,77.3,2026-08-07,current,177,no,,"Add the destination, direction, or 'via' label riders actually see to trip_headsign. Do not copy the route name. If the label changes during the trip, use stop_headsign.",
fr-martinique-maritime,Réseau maritime de Martinique,F,49.4,2026-08-07,current,146,no,,Review the rule documentation for 'stop_time_with_arrival_before_previous_departure_time' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
fr-pan-81653,Réseau national Trenitalia France,F,39.2,2026-08-07,current,126,no,,Review the rule documentation for 'stop_time_with_arrival_before_previous_departure_time' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
fr-pan-82094,Réseau scolaire de Flers,D,62.4,2026-08-07,current,329,no,,Review the rule documentation for 'stop_time_with_arrival_before_previous_departure_time' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
fr-pan-82136,Réseau scolaire interurbain ZOU !,F,53.5,2026-08-07,current,146,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-pan-83769,Réseau scolaire Tiva,B,87.2,2026-08-07,current,146,no,,"Set wheelchair_accessible on every trip. If every vehicle is accessible, this may be one default; otherwise use the value for each trip.",
sncf-tgv-intercites-ter,"Réseau SNCF TGV, Intercités et TER",D,66.0,2026-08-07,current,177,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
stan-nancy,Réseau Stan (Nancy),F,60.0,2026-08-07,current,146,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-pan-83982,Réseau urbain - Navette Ariane,C,73.7,2026-08-07,current,253,no,,Review the rule documentation for 'invalid_url' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
fr-pan-83258,Réseau urbain 3CMA,F,59.8,2026-08-07,current,146,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
