agency_id,agency_name,grade,score,checked,expiry_status,days_until_expiry,needs_attention,attention_reason,top_fix,shapes_txt_status
albany-transit-system,Albany Transit System,F,33.6,2026-07-10,stale,-740,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
alcatraz-cruises-hornblower-angel-island-tiburon-ferry-blue-gold-fleet,"Alcatraz Cruises - Hornblower, Angel Island Tiburon Ferry, Blue & Gold Fleet",F,46.7,2026-07-10,stale,-1744,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
alexandria-transit-company-dash,Alexandria Transit Company (DASH),C,71.0,2026-07-10,current,52,yes,Service data expires in 52 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
alhambra-community-transit,Alhambra Community Transit,F,47.6,2026-07-10,stale,-1652,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
allegany-county-transit,Allegany County Transit,F,25.1,2026-07-10,stale,-2171,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
altamont-corridor-express,Altamont Corridor Express,F,46.8,2026-07-10,stale,-556,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
amador-transit,Amador Transit,C,78.4,2026-07-10,current,53,yes,Service data expires in 53 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
amarillo-city-transit,Amarillo City Transit,F,50.2,2026-07-10,stale,-1652,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
amtrak,Amtrak,F,43.0,2026-07-10,expiring_soon,7,yes,Service data expires in 7 day(s),Re-export with a validity window that reaches at least 60 days out.,at_risk
amtrak-san-joaquins,Amtrak San Joaquins,F,52.6,2026-07-10,lapsed,-10,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
ann-arbor-area-transportation-authority-theride,Ann Arbor Area Transportation Authority (TheRide),D,69.7,2026-07-10,current,43,yes,Service data expires in 43 day(s),"Add fare_attributes.txt (or Fares v2 files) with your fare structure. If your service is fare-free, ask to have it marked fare-free instead.",
annapolis-transit,Annapolis Transit,F,31.2,2026-07-10,stale,-1804,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
antelope-valley-transit-authority-avta,Antelope Valley Transit Authority (AVTA),F,39.2,2026-07-10,stale,-1804,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
arcadia-transit,Arcadia Transit,F,44.7,2026-07-10,stale,-1652,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
arcadia-transit-2243,Arcadia Transit,F,59.3,2026-07-10,expiring_soon,30,yes,Service data expires in 30 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
areawide-community-transportation-system,Areawide Community Transportation System,F,57.2,2026-07-10,lapsed,-283,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
arvin-transit,Arvin Transit,F,42.3,2026-07-10,stale,-1652,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
asheville-rides-transit,Asheville Rides Transit,D,68.2,2026-07-10,current,174,yes,Elevated behavioral lapse risk,Check the trip updates endpoint with your AVL vendor; it should return a fresh GTFS-Realtime protobuf on every request.,ready
athens-public-transit,Athens Public Transit,F,50.3,2026-07-10,stale,-3113,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
athens-public-transit-1973,Athens Public Transit,F,43.3,2026-07-10,stale,-922,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
atlanta-streetcar,Atlanta Streetcar,F,55.7,2026-07-10,stale,-3113,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
atlantic-regional-commission,Atlantic Station Shuttle (FREE RIDE),F,39.8,2026-07-10,stale,-4574,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
auburn-transit,Auburn Transit,F,17.5,2026-07-10,stale,-1378,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
avalon-transit,Avalon Transit,F,56.4,2026-07-10,stale,-831,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
avon-transit,Avon Transit,F,49.4,2026-07-10,stale,-453,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
baldwin-park-transit,Baldwin Park Transit,F,39.1,2026-07-10,stale,-1652,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
basin-transit-service-bts,Basin Transit Service (BTS),C,75.0,2026-07-10,current,52,yes,Service data expires in 52 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
bay-area-rapid-transit-bart,Bay Area Rapid Transit (BART),D,60.1,2026-07-10,expiring_soon,28,yes,Service data expires in 28 day(s),Re-export with a validity window that reaches at least 60 days out.,
bay-area-transportation-authority,Bay Area Transportation Authority,F,44.6,2026-07-10,stale,-1644,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
bay-town-trolley,Bay Town Trolley,F,53.3,2026-07-10,lapsed,-222,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
beach-cities-transit,Beach Cities Transit,D,62.2,2026-07-10,stale,-1286,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
beaver-county-transit-authority,Beaver County Transit Authority,F,45.0,2026-07-10,stale,-1652,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
bell-gardens-trolley,Bell Gardens Trolley,F,49.6,2026-07-10,stale,-556,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
bellflower-bus,Bellflower Bus,F,46.7,2026-07-10,stale,-556,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
bellflower-bus-3095,Bellflower Bus,C,79.0,2026-07-10,current,52,yes,Service data expires in 52 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
ben-franklin-transit,Ben Franklin Transit,F,55.9,2026-07-10,stale,-831,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
benson-area-transit,Benson Area Transit,F,51.7,2026-07-10,lapsed,-191,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
bent-county-transit,Bent County Transit,F,46.2,2026-07-10,stale,-1302,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
berks-area-regional-transportation-authority-barta,Berks Area Regional Transportation Authority (BARTA),F,45.4,2026-07-10,stale,-1287,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",not_ready
berkshire-regional-transit-authority-brta,Berkshire Regional Transit Authority (BRTA),B,84.6,2026-07-10,current,53,yes,Service data expires in 53 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
bethesda-circulator,Bethesda Circulator,F,49.9,2026-07-10,stale,-647,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
big-blue-bus,Big Blue Bus,F,43.8,2026-07-10,expiring_soon,29,yes,Service data expires in 29 day(s),Re-export with a validity window that reaches at least 60 days out.,
birmingham-jefferson-county-transit-authority,Birmingham Jefferson County Transit Authority,F,19.1,2026-07-10,stale,-1314,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
birmingham-jefferson-county-transit-authority-max,Birmingham Jefferson County Transit Authority (MAX),F,46.0,2026-07-10,stale,-2748,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
birmingham-jefferson-county-transit-authority-max-2263,Birmingham Jefferson County Transit Authority (MAX),F,34.8,2026-07-10,stale,-405,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
blacksburg-transit,Blacksburg Transit,F,57.0,2026-07-10,expiring_soon,21,yes,Service data expires in 21 day(s),Re-export with a validity window that reaches at least 60 days out.,ready
bloom-bus,Bloom Bus,F,44.5,2026-07-10,stale,-1316,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
bloom-tours,Bloom Tours,F,46.4,2026-07-10,stale,-3842,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
bloomington-transit,Bloomington Transit,F,32.1,2026-07-10,stale,-1420,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
blue-gold-fleet,Blue & Gold Fleet,F,53.9,2026-07-10,stale,-824,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
blue-sky-limo-llc,Blue Sky Limo LLC,F,54.6,2026-07-10,lapsed,-191,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
blue-star-bus,Blue Star Bus,F,47.5,2026-07-10,stale,-2747,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",not_ready
blue-grass-community-action-partnership,Bluegrass Ultra-Transit Service,D,63.1,2026-07-10,expiring_soon,21,yes,Service data expires in 21 day(s),Re-export with a validity window that reaches at least 60 days out.,
boston-harbor-islands-ferries,Boston Harbor Islands Ferries,F,38.7,2026-07-10,stale,-2832,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
boulder-county,Boulder County,F,48.1,2026-07-10,stale,-1470,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
breckenridge-free-ride,Breckenridge Free Ride,F,46.7,2026-07-10,lapsed,-89,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
breeze-transit,Breeze Transit,F,31.7,2026-07-10,stale,-441,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
brite,Brite,F,35.2,2026-07-10,lapsed,-190,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
brockton-area-transit-authority-bat,Brockton Area Transit Authority (BAT),C,76.9,2026-07-10,current,53,yes,Service data expires in 53 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
metropolitan-transit-authority-mta-528,Bronx Bus,D,67.8,2026-07-10,current,57,yes,Service data expires in 57 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
metropolitan-transit-authority-mta-512,Brooklyn Bus,D,67.9,2026-07-10,current,57,yes,Service data expires in 57 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
broome-county-transit-b-c-transit,Broome County Transit (B.C. Transit),F,38.3,2026-07-10,stale,-1287,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
broome-county-transit-b-c-transit-2079,Broome County Transit (B.C. Transit),B,84.3,2026-07-10,current,174,yes,Elevated behavioral lapse risk,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,at_risk
buc-shuttle,Buc Shuttle,F,39.8,2026-07-10,stale,-4574,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
buena-vista-ferry,Buena Vista Ferry,C,72.9,2026-07-10,current,53,yes,Service data expires in 53 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
new-jersey-transit-nj-transit,Bus,F,39.0,2026-07-10,current,176,yes,Elevated behavioral lapse risk,Re-generate shape distances in your export; flag to your vendor if it persists.,ready
southeastern-pennsylvania-transportation-authority-septa,Bus,D,60.8,2026-07-10,expiring_soon,22,yes,Service data expires in 22 day(s),Re-export with a validity window that reaches at least 60 days out.,
washington-metropolitan-area-transit-authority-wmata,Bus,F,39.9,2026-07-10,stale,-566,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
regional-transportation-district-rtd,Bustang,F,45.7,2026-07-10,stale,-1651,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
butler-county-regional-transit-authority,Butler County Regional Transit Authority,F,36.8,2026-07-10,stale,-1882,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
butte-regional-transit-b-line,Butte Regional Transit (B-Line),F,45.2,2026-07-10,lapsed,-195,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
butte-silver-bow,Butte-Silver Bow,F,48.7,2026-07-10,stale,-1957,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
bwi-thurgood-marshall-airport-bwi-shuttle,BWI Thurgood Marshall Airport (BWI) Shuttle,F,46.2,2026-07-10,stale,-1287,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
c-tran-305,C TRAN,F,37.2,2026-07-10,stale,-1287,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
calabasas-transit-system,Calabasas Transit System,F,47.5,2026-07-10,stale,-1652,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
calvert-county-public-transportation,Calvert County Public Transportation,F,30.9,2026-07-10,stale,-1810,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
cape-ann-transportation-authority-cata,Cape Ann Transportation Authority (CATA),C,80.0,2026-07-10,current,53,yes,Service data expires in 53 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
cape-cod-regional-transportation-authority-cape-cod-rta,Cape Cod Regional Transportation Authority (Cape Cod RTA),F,51.9,2026-07-10,lapsed,-14,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
capital-area-transit-goraleigh,Capital Area Transit (GoRaleigh),F,51.8,2026-07-10,stale,-831,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
capital-area-transit-goraleigh-1983,Capital Area Transit (GoRaleigh),F,42.8,2026-07-10,stale,-709,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
capital-area-transit-goraleigh-2074,Capital Area Transit (GoRaleigh),C,71.9,2026-07-10,current,52,yes,Service data expires in 52 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
capital-area-transit-system-cats,Capital Area Transit System (CATS),F,46.2,2026-07-10,lapsed,-141,yes,Service data has expired,Confirm your next service period is published: export its calendar and set feed_info feed_end_date past it.,ready
capital-area-transportation-authority-cata,Capital Area Transportation Authority (CATA),D,64.3,2026-07-10,current,44,yes,Service data expires in 44 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
capital-district-transportation-authority-cdta,Capital District Transportation Authority (CDTA),A,90.3,2026-07-10,current,50,yes,Service data expires in 50 day(s),Remove past service periods the next time you export the feed.,ready
capital-metro,Capital Metro,C,72.9,2026-07-10,current,36,yes,Service data expires in 36 day(s),Check the service alerts endpoint with your AVL vendor; it should return a fresh GTFS-Realtime protobuf on every request.,ready
capital-trailways,Capital Trailways,F,46.7,2026-07-10,stale,-684,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",not_ready
capital-transit-310,Capital Transit,F,43.5,2026-07-10,stale,-1561,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
capitol-corridor-joint-powers-authority-capitol-corridor,Capitol Corridor Joint Powers Authority (Capitol Corridor),D,61.1,2026-07-10,stale,-1106,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
carlsbad-municipal-transit-system,Carlsbad Municipal Transit System,F,42.9,2026-07-10,stale,-3844,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
carlsbad-municipal-transit-system-2284,Carlsbad Municipal Transit System,F,55.4,2026-07-10,lapsed,-191,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
carroll-transit-system,Carroll Transit System,F,42.3,2026-07-10,stale,-1621,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
carson-circuit,Carson Circuit,F,42.7,2026-07-10,stale,-1835,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
cascade-point,Cascade POINT,F,49.6,2026-07-10,stale,-1821,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
cascades-east-transit-cet,Cascades East Transit (CET),F,48.4,2026-07-10,stale,-808,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
casco-bay-lines,Casco Bay Lines,F,46.6,2026-07-10,stale,-1404,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
cat-tran-shuttle,Cat Tran Shuttle,F,36.8,2026-07-10,stale,-1712,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
cat-tran-shuttle-2206,Cat Tran Shuttle,F,34.9,2026-07-10,stale,-574,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
centre-county-transit-authority-cata,CATABUS,F,22.0,2026-07-10,stale,-1784,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
catalina-flyer,Catalina Flyer,F,47.6,2026-07-10,stale,-1652,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
catholic-community-services,Catholic Community Services,F,57.0,2026-07-10,expiring_soon,22,yes,Service data expires in 22 day(s),Re-export with a validity window that reaches at least 60 days out.,
catholic-community-services-2159,Catholic Community Services,F,57.0,2026-07-10,expiring_soon,22,yes,Service data expires in 22 day(s),Re-export with a validity window that reaches at least 60 days out.,
catholic-community-services-2160,Catholic Community Services,F,57.0,2026-07-10,expiring_soon,22,yes,Service data expires in 22 day(s),Re-export with a validity window that reaches at least 60 days out.,
cecil-transit,Cecil Transit,F,26.8,2026-07-10,stale,-1779,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
cecil-transit-3034,Cecil Transit,F,58.7,2026-07-10,expiring_soon,30,yes,Service data expires in 30 day(s),Review the rule documentation for 'empty_file' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,ready
cecil-transit-3178,Cecil Transit,F,40.0,2026-07-10,lapsed,-204,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
cedar-rapids-transit,Cedar Rapids Transit,B,87.8,2026-07-10,current,52,yes,Service data expires in 52 day(s),"Set wheelchair_accessible on every trip (most small-agency fleets are 100% accessible, so this is often a single default).",
central-florida-regional-transit-authority-lynx,Central Florida Regional Transit Authority (LYNX),F,54.6,2026-07-10,expiring_soon,29,yes,Service data expires in 29 day(s),Re-export with a validity window that reaches at least 60 days out.,
central-ohio-transit-authority-cota,Central Ohio Transit Authority (COTA),D,65.7,2026-07-10,current,58,yes,Service data expires in 58 day(s),"Check with your AVL vendor that every vehicle assignment flows into TripUpdates, including school-day and tripper runs.",ready
central-oregon-breeze,Central Oregon Breeze,C,76.5,2026-07-10,current,52,yes,Service data expires in 52 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
centro,Centro,D,60.7,2026-07-10,current,58,yes,Service data expires in 58 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
champaign-urbana-mass-transit-district-mtd,Champaign Urbana Mass Transit District (MTD),D,64.3,2026-07-10,expiring_soon,29,yes,Service data expires in 29 day(s),Re-export with a validity window that reaches at least 60 days out.,
chapel-hill-transit-cht,Chapel Hill Transit (CHT),F,41.5,2026-07-10,stale,-556,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
charles-county-vango,Charles County VanGo,F,25.8,2026-07-10,stale,-1779,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
charleston-area-regional-transportation-authority-carta,Charleston Area Regional Transportation Authority (CARTA),F,59.9,2026-07-10,current,36,yes,Service data expires in 36 day(s),Check the trip updates endpoint with your AVL vendor; it should return a fresh GTFS-Realtime protobuf on every request.,
charlotte-area-transit-system-cats,Charlotte Area Transit System (CATS),F,44.1,2026-07-10,stale,-1615,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
charm-city-circulator,Charm City Circulator,F,49.6,2026-07-10,stale,-1593,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
chatham-area-transit-cat,Chatham Area Transit (CAT),F,8.7,2026-07-10,stale,-1706,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
chatham-area-transit-cat-2080,Chatham Area Transit (CAT),F,46.0,2026-07-10,lapsed,-348,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
chattanooga-area-regional-transportation-authority-carta,Chattanooga Area Regional Transportation Authority (CARTA),F,33.8,2026-07-10,stale,-1525,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
chattanooga-area-regional-transportation-authority-carta-2082,Chattanooga Area Regional Transportation Authority (CARTA),F,32.6,2026-07-10,stale,-692,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
cherokee-area-transportation-system-cats,Cherokee Area Transportation System (CATS),F,45.1,2026-07-10,stale,-4574,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
cherriots,Cherriots,F,23.8,2026-07-10,lapsed,-189,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
chicago-water-taxi,Chicago Water Taxi,F,48.0,2026-07-10,lapsed,-117,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
cincinnati-metro,Cincinnati Metro,C,76.2,2026-07-10,current,36,yes,Service data expires in 36 day(s),Review the rule documentation for 'equal_shape_distance_same_coordinates' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
citibus,Citibus,D,66.2,2026-07-10,expiring_soon,28,yes,Service data expires in 28 day(s),Re-export with a validity window that reaches at least 60 days out.,
citibus-2304,Citibus,F,48.4,2026-07-10,stale,-556,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
cities-area-transit,Cities Area Transit,F,44.4,2026-07-10,stale,-709,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
citilink,Citilink,F,38.9,2026-07-10,stale,-2748,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
citrus-county-transit-2257,Citrus County Transit,F,48.4,2026-07-10,stale,-556,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
city-2-city-shuttle,City 2 City Shuttle,F,51.1,2026-07-10,stale,-3296,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
