agency_id,agency_name,grade,score,checked,expiry_status,days_until_expiry,needs_attention,attention_reason,top_fix,shapes_txt_status
groome-transportation-greenride,Groome Transportation (Greenride),F,45.0,2026-08-07,stale,-1375,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
groome-transportation-colorado-springs-shuttle,Groome Transportation - Colorado Springs Shuttle,F,49.4,2026-08-07,stale,-1315,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
mountain-express-mtnexp,Mountain Express (MtnExp),F,55.8,2026-08-07,stale,-1159,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
mountain-metropolitan-transit,Mountain Metropolitan Transit,F,26.2,2026-08-07,stale,-3233,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
mountain-metropolitan-transit-2356,Mountain Metropolitan Transit,F,44.3,2026-08-07,lapsed,-314,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
regional-transportation-district,Regional Transportation District,F,40.2,2026-08-07,current,50,yes,Service data expires in 50 day(s),Review the rule documentation for 'stop_time_with_only_arrival_or_departure_time' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,at_risk
regional-transportation-district-rtd-178,Regional Transportation District (RTD),C,75.7,2026-08-07,current,50,yes,Service data expires in 50 day(s),"Set wheelchair_accessible on every trip. If every vehicle is accessible, this may be one default; otherwise use the value for each trip.",ready
roaring-fork-transportation-authority,Roaring Fork Transportation Authority,C,77.1,2026-08-07,current,44,yes,Service data expires in 44 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
roaring-fork-transportation-authority-2278,Roaring Fork Transportation Authority,C,77.1,2026-08-07,current,44,yes,Service data expires in 44 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
roaring-fork-transportation-authority-rfta,Roaring Fork Transportation Authority (RFTA) Flex,C,74.6,2026-08-07,current,55,yes,Service data expires in 55 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,not_ready
san-miguel-authority-for-regional-transportation-smart,San Miguel Authority for Regional Transportation (SMART),F,48.7,2026-08-07,stale,-1225,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
silver-key-senior-services,Silver Key Senior Services Flex,D,65.6,2026-08-07,expiring_soon,25,yes,Service data expires in 25 day(s),Re-export with a validity window that reaches at least 60 days out.,not_ready
snowmass-village-transportation,Snowmass Village Transportation,D,68.8,2026-08-07,current,44,yes,Service data expires in 44 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
town-of-mountain-village,Town of Mountain Village,F,51.1,2026-08-07,stale,-1223,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
town-of-telluride,Town of Telluride,F,48.6,2026-08-07,stale,-1225,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
transfort,Transfort Flex,C,78.1,2026-08-07,current,55,yes,Service data expires in 55 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,not_ready
transfort-city-of-fort-collins-transfort,Transfort – City of Fort Collins (Transfort),F,39.9,2026-08-07,stale,-818,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
tsc-transit,TSC Transit Flex,F,52.0,2026-08-07,lapsed,-37,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
university-of-colorado-boulder,University of Colorado Boulder,F,59.4,2026-08-07,expiring_soon,13,yes,Service data expires in 13 day(s),Re-export with a validity window that reaches at least 60 days out.,ready
via-mobility,Via Mobility,F,50.0,2026-08-07,stale,-524,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
via-mobility-2395,Via Mobility,D,64.7,2026-08-07,expiring_soon,29,yes,Service data expires in 29 day(s),Re-export with a validity window that reaches at least 60 days out.,ready
adams-county,Adams County Flex,B,80.2,2026-08-07,current,178,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,not_ready
all-points-transit,All Points Transit,C,79.9,2026-08-07,current,178,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
all-points-transit-2039,All Points Transit Flex,C,77.8,2026-08-07,current,178,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,at_risk
avon-transit-2433,Avon Transit,B,88.3,2026-08-07,current,110,no,,"Add the destination, direction, or 'via' label riders actually see to trip_headsign. Do not copy the route name. If the label changes during the trip, use stop_headsign.",ready
baca-area-transportation,Baca Area Transportation,C,73.8,2026-08-07,current,116,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,at_risk
bent-county-transportation,Bent County Transportation Flex,C,79.1,2026-08-07,current,116,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,not_ready
blackhawk-and-central-city-tramway,Blackhawk and Central City Tramway,B,81.9,2026-08-07,current,146,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
blackhawk-and-central-city-tramway-2041,Blackhawk and Central City Tramway Flex,B,81.9,2026-08-07,current,146,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
bustang-outrider,Bustang Outrider,B,80.8,2026-08-07,current,178,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
city-of-fountain-transit,City of Fountain Transit,B,81.1,2026-08-07,current,115,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
city-of-loveland,City of Loveland Flex,B,80.2,2026-08-07,current,178,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,not_ready
clear-creek-county-transit,Clear Creek County Transit,C,75.9,2026-08-07,current,115,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
colorado-mountain-express,Colorado Mountain Express,C,75.4,2026-08-07,current,266,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
cripple-creek-transportation,Cripple Creek Transportation,C,79.7,2026-08-07,current,69,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
cripple-creek-transportation-2042,Cripple Creek Transportation Flex,C,78.7,2026-08-07,current,69,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,at_risk
dolores-county,Dolores County,C,75.5,2026-08-07,current,178,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,not_ready
durango-transit,Durango Transit,B,86.6,2026-08-07,current,511,no,,"Add fare_attributes.txt (or Fares v2 files) with your fare structure. If your service is fare-free, ask to have it marked fare-free instead.",ready
durango-transit-2290,Durango Transit Flex,B,80.2,2026-08-07,current,116,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,not_ready
easy-ride-transportation,Easy Ride Transportation,B,80.2,2026-08-07,current,178,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,not_ready
eco-transit-2045,ECO Transit Flex,C,73.8,2026-08-07,current,267,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,not_ready
el-dorado-transit-agency,El Dorado County Transit Authority,B,84.1,2026-08-07,current,116,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
envida,Envida,B,84.0,2026-08-07,current,147,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
envida-2044,Envida Flex,C,78.1,2026-08-07,current,147,no,,Review the rule documentation for 'trip_distance_exceeds_shape_distance' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,at_risk
estes-transit-2047,Estes Transit Flex,C,71.0,2026-08-07,current,290,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
grand-valley-transit-2288,Grand Valley Transit Flex,B,80.2,2026-08-07,current,178,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,not_ready
gunnison-valley-rta,Gunnison Valley RTA Flex,C,75.5,2026-08-07,current,86,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,not_ready
gunnison-valley-transportation-authority-rta,Gunnison Valley Transportation Authority (RTA),A,98.2,2026-08-07,current,110,no,,Remove past service periods the next time you export the feed.,ready
home-james,Home James,B,83.2,2026-08-07,current,104,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
kiowa-county-transit,Kiowa County Transit Flex,C,72.9,2026-08-07,current,116,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
la-junta-transit,La Junta Transit Flex,B,80.2,2026-08-07,current,178,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,not_ready
lake-county-senior-center-transportation-program,Lake County Senior Center Transportation Program Flex,C,78.4,2026-08-07,current,116,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
lakewood-rides,Lakewood Rides Flex,B,80.2,2026-08-07,current,178,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,not_ready
mountain-express,Mountain Express Flex,C,75.5,2026-08-07,current,178,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,not_ready
mountain-family-center,Mountain Family Center Flex,C,75.5,2026-08-07,current,178,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,not_ready
mountain-metro-transit,Mountain Metro Transit Flex,B,80.2,2026-08-07,current,178,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,not_ready
omnibus,Omnibus Flex,C,75.5,2026-08-07,current,178,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,not_ready
outback-express,Outback Express Flex,C,72.9,2026-08-07,current,267,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,at_risk
prairie-express-transit,Prairie Express Transit,C,75.5,2026-08-07,current,116,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
prowers-area-transit,Prowers Area Transit Flex,C,75.5,2026-08-07,current,86,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,not_ready
pueblo-transit-2232,Pueblo Transit,B,80.4,2026-08-07,current,206,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
pueblo-transit,Pueblo Transit Flex,C,76.9,2026-08-07,current,206,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,at_risk
roadrunnertransit,RoadrunnerTransit,C,72.3,2026-08-07,current,178,no,,Review the rule documentation for 'stop_time_timepoint_without_times' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,ready
rocky-mountain-national-park,Rocky Mountain National Park Shuttles,B,83.5,2026-08-07,current,74,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
rocky-mountain-national-park-shuttles,Rocky Mountain National Park Shuttles,B,83.5,2026-08-07,current,74,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
routt-county-council-on-aging-rccoca-transportation,Routt County Council on Aging (RCCOCA) Transportation Flex,C,77.6,2026-08-07,current,178,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,at_risk
san-miguel-county,San Miguel County,B,83.9,2026-08-07,current,73,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
senior-resource-development-agency,Senior Resource Development Agency Flex,C,70.2,2026-08-07,current,178,no,,Review the rule documentation for 'invalid_geometry' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,not_ready
south-central-council-of-governments-sccog,South Central Council of Governments (SCCOG) Flex,C,72.0,2026-08-07,current,86,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
southwest-rides,Southwest Rides Flex,C,75.5,2026-08-07,current,298,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,not_ready
steamboat-springs-transit,Steamboat Springs Transit Flex,B,84.0,2026-08-07,current,112,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,at_risk
summit-stage,Summit Stage,C,79.6,2026-08-07,current,99,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
teller-senior-coalition-transit-tsc-transit,Teller Senior Coalition Transit (TSC Transit),B,86.6,2026-08-07,current,147,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
town-of-estes-park,Town of Estes Park,C,77.1,2026-08-07,current,290,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
town-of-telluride-2050,Town of Telluride Flex,B,82.1,2026-08-07,current,73,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,at_risk
upper-arkansas-area-council-of-governments,Upper Arkansas Area Council of Governments Flex,C,72.9,2026-08-07,current,178,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
vail-transit,Vail Transit,B,80.8,2026-08-07,current,121,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
winter-park-transit,Winter Park Transit,D,67.6,2026-08-07,current,99,no,,Review the rule documentation for 'stop_time_timepoint_without_times' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,ready
