agency_id,agency_name,grade,score,checked,expiry_status,days_until_expiry,needs_attention,attention_reason,top_fix,shapes_txt_status
southwest-point,SouthWest POINT,F,48.5,2026-08-07,stale,-1849,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
sunset-empire-transportation-district-setd-tillamook-county-transportation-district-columbia-county-rider,"Sunset Empire Transportation District (SETD), Tillamook County Transportation District, Columbia County Rider",D,69.3,2026-08-07,expiring_soon,25,yes,Service data expires in 25 day(s),Re-export with a validity window that reaches at least 60 days out.,ready
utrans,UTrans,F,48.6,2026-08-07,stale,-432,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
valley-retriever-busline,Valley Retriever Busline,F,44.5,2026-08-07,stale,-3371,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
water-avenue-shuttle,Water Avenue Shuttle,F,41.5,2026-08-07,stale,-2275,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
woodburn-transit-service-wts,Woodburn Transit Service (WTS),C,71.9,2026-08-07,expiring_soon,24,yes,Service data expires in 24 day(s),Re-export with a validity window that reaches at least 60 days out.,ready
astoria-riverfront-trolley,Astoria Riverfront Trolley,B,84.7,2026-08-07,current,86,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
canby-area-transit-cat,Canby Area Transit (CAT),B,84.9,2026-08-07,current,147,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
canby-ferry,Canby Ferry,C,79.3,2026-08-07,current,85,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every terminal. A field survey can start with the busiest terminals.,ready
caravan-airport-transportation,Caravan Airport Transportation,B,84.0,2026-08-07,current,86,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
city-of-corvallis-2283,City of Corvallis,C,73.5,2026-08-07,current,511,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
city-of-milton-freewater-public-transportation-2189,City of Milton-Freewater Public Transportation,C,71.5,2026-08-07,current,146,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
clackco-connects-clackamas-county,ClackCo Connects (Clackamas County),B,84.0,2026-08-07,current,116,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
clackco-connects-clackamas-county-2741,ClackCo Connects (Clackamas County) Flex,C,76.1,2026-08-07,current,116,no,,Review the rule documentation for 'invalid_pickup_drop_off_window' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,ready
columbia-area-transit-cat,Columbia Area Transit (CAT),B,82.9,2026-08-07,current,147,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
coos-county-area-transit-ccat,Coos County Area Transit (CCAT),C,72.3,2026-08-07,current,86,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
curry-public-transit,Curry Public Transit,B,84.9,2026-08-07,current,86,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
harney-county,Harney County,B,81.2,2026-08-07,current,84,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
high-desert-point,High Desert Point,F,31.3,2026-08-01,unknown,,no,,Add feed_start_date and feed_end_date to feed_info.txt and include calendar end dates in your export.,not_ready
hut-airport-shuttle,HUT Airport Shuttle,F,31.5,2026-07-16,unknown,,no,,Add feed_start_date and feed_end_date to feed_info.txt and include calendar end dates in your export.,not_ready
josephine-county-transit-jct,Josephine County Transit (JCT),B,83.1,2026-08-07,current,147,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
link-lane,Link Lane,B,84.9,2026-08-07,current,86,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
linn-shuttle,Linn Shuttle,C,77.6,2026-08-07,current,86,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
linx-transit-linn-benton-loop-albany-transit-system,"LINX Transit, Linn-Benton Loop, Albany Transit System",C,78.4,2026-08-07,current,308,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
morrow-county-public-transit,Morrow County Public Transit,C,71.5,2026-08-07,current,177,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
people-mover,People Mover,C,74.8,2026-08-07,current,116,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
philomath-connection-2205,Philomath Connection,C,75.2,2026-08-07,current,511,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
ride-connection,Ride Connection,B,83.7,2026-08-07,current,178,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
rogue-valley-transportation-district-rvtd-3219,Rogue Valley Transportation District (RVTD),B,80.9,2026-08-07,current,107,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
sandy-area-metro-sam,Sandy Area Metro (SAM),C,80.0,2026-08-07,current,116,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
south-metro-area-regional-transit-smart-2706,South Metro Area Regional Transit (SMART),C,71.3,2026-08-07,current,26809,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
swan-island-evening-shuttle,Swan Island Evening Shuttle,C,78.9,2026-08-07,current,116,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
trimet-portland-streetcar,"TriMet, Portland Streetcar",C,71.8,2026-08-07,current,113,no,,Review the rule documentation for 'block_trips_with_overlapping_stop_times' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,ready
wahkiakum-on-the-move,Wahkiakum on the Move,B,81.8,2026-08-07,current,85,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
wallowa-community-connection-wcc-northeast-oregon-public-transit,"Wallowa Community Connection (WCC), Northeast Oregon Public Transit",B,83.0,2026-08-07,current,116,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
washington-park-shuttle,Washington Park Shuttle,B,86.1,2026-08-07,current,327,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
wheatland-ferry,Wheatland Ferry,B,82.2,2026-08-07,current,85,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every terminal. A field survey can start with the busiest terminals.,ready
yamhill-county-transit-area,Yamhill County Transit Area,B,81.7,2026-08-07,current,511,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
