agency_id,agency_name,grade,score,checked,expiry_status,days_until_expiry,needs_attention,attention_reason,top_fix,shapes_txt_status
bc-transit-smithers,BC Transit (Smithers Transit System),C,77.0,2026-08-07,current,146,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
bc-transit-south-okanagan-similkameen,BC Transit (South Okanagan-Similkameen Transit System),C,71.7,2026-08-07,current,395,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
bc-transit-squamish,BC Transit (Squamish Transit System),C,71.3,2026-08-07,current,311,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
bc-transit-sunshine-coast,BC Transit (Sunshine Coast Transit System),C,72.2,2026-08-07,current,66,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
bc-transit-victoria,BC Transit (Victoria Regional Transit System),D,67.8,2026-08-07,current,149,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
bc-transit-west-coast,BC Transit (West Coast Transit System),C,73.5,2026-08-07,current,148,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
bc-transit-west-kootenay,BC Transit (West Kootenay Transit System),D,68.7,2026-08-07,current,146,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
bc-transit-whistler,BC Transit (Whistler Transit System),C,71.6,2026-08-07,current,107,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
bc-transit-williams-lake,BC Transit (Williams Lake Transit System),C,72.6,2026-08-07,current,146,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
exo-trains,exo (commuter rail network),D,66.6,2026-08-07,current,149,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
exo-chambly-richelieu-carignan,exo Chambly-Richelieu-Carignan,C,72.4,2026-08-07,current,149,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
exo-lassomption,exo L'Assomption,C,73.7,2026-08-07,current,149,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
exo-la-presquile,exo La Presqu'Île,C,72.5,2026-08-07,current,149,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
exo-laurentides,exo Laurentides,D,69.8,2026-08-07,current,149,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
exo-sorel-varennes,exo Sorel-Varennes,C,72.5,2026-08-07,current,149,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
exo-sud-ouest,exo Sud-Ouest,D,69.8,2026-08-07,current,149,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
exo-terrebonne-mascouche,exo Terrebonne-Mascouche,D,66.4,2026-08-07,current,149,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
exo-vallee-du-richelieu,exo Vallée du Richelieu,C,70.7,2026-08-07,current,149,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
exo-sainte-julie,exo Ville de Sainte-Julie,D,67.2,2026-08-07,current,149,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
lethbridge-transit,Lethbridge Transit,B,82.8,2026-08-07,current,146,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
rtc-quebec,Réseau de transport de la Capitale (RTC),C,71.6,2026-08-07,current,133,no,,"Add fare_attributes.txt (or Fares v2 files) with your fare structure. If your service is fare-free, ask to have it marked fare-free instead.",
rtl-longueuil,Réseau de transport de Longueuil,B,80.9,2026-08-07,current,86,no,,Review the flagged fields and fill in the ones your riders would use.,
saint-john-transit,Saint John Transit,C,79.5,2026-08-07,current,511,no,,"Set wheelchair_accessible on every trip. If every vehicle is accessible, this may be one default; otherwise use the value for each trip.",
stlevis,Société de transport de Lévis (STLévis),A,93.6,2026-08-07,current,135,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
sts-sherbrooke,Société de transport de Sherbrooke (STS),B,86.8,2026-08-07,current,135,no,,Add feed_info.txt with feed_start_date and feed_end_date to your export.,
rimouski-transit,Société des transports de Rimouski,B,87.2,2026-08-07,current,191,no,,"Add fare_attributes.txt (or Fares v2 files) with your fare structure. If your service is fare-free, ask to have it marked fare-free instead.",
transport-rouyn-noranda,Transport en commun de Rouyn-Noranda,C,74.8,2026-08-07,current,1243,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
up-express,Union Pearson Express (UP Express),B,83.6,2026-08-07,current,170,no,,Review the rule documentation for 'invalid_phone_number' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
via-rail-canada,VIA Rail Canada,C,78.9,2026-08-07,current,92,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
whitehorse-transit,Whitehorse Transit (Yukon),D,60.8,2026-08-07,current,8911,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
