agency_id,agency_name,grade,score,checked,expiry_status,days_until_expiry,needs_attention,attention_reason,top_fix,shapes_txt_status
stanislaus-regional-transit-authority-stanrta,Stanislaus Regional Transit Authority (StanRTA),F,42.7,2026-07-10,stale,-861,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
el-segundo-transportation,El Segundo Transportation,F,43.8,2026-07-10,stale,-1652,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
la-puente-link,La Puente LINK,F,43.8,2026-07-10,stale,-1652,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
stanislaus-regional-transit-authority,Stanislaus Regional Transit Authority,F,44.4,2026-07-10,lapsed,-39,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
san-leandro-links,San Leandro Links,F,44.5,2026-07-10,stale,-1652,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
arcadia-transit,Arcadia Transit,F,44.7,2026-07-10,stale,-1652,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
city-of-bell-la-campana,City of Bell (La Campana),F,44.7,2026-07-10,stale,-1651,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
university-of-california-berkeley-shuttle-bear-transit,University of California Berkeley Shuttle (Bear Transit),F,45.1,2026-07-10,stale,-1652,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
ventura-county-transportation-commission,Ventura County Transportation Commission,F,45.8,2026-07-10,lapsed,-329,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
montebello-bus-lines,Montebello Bus Lines,F,46.4,2026-07-10,stale,-1835,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
san-juan-capistrano-free-weekend-trolley,San Juan Capistrano Free Weekend Trolley,F,46.4,2026-07-10,stale,-1679,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
duarte-transit,Duarte Transit,F,46.8,2026-07-10,stale,-2382,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
calabasas-transit-system,Calabasas Transit System,F,47.5,2026-07-10,stale,-1652,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
guadalupe-flyer,Guadalupe Flyer,F,47.5,2026-07-10,lapsed,-355,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
alhambra-community-transit,Alhambra Community Transit,F,47.6,2026-07-10,stale,-1652,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
catalina-flyer,Catalina Flyer,F,47.6,2026-07-10,stale,-1652,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
stanislaus-regional-transit-start,Stanislaus Regional Transit (StaRT),F,47.6,2026-07-10,stale,-2017,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
petaluma-transit,Petaluma Transit,F,48.1,2026-07-10,stale,-1106,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
go-west-shuttle,Go West Shuttle,F,48.5,2026-07-10,stale,-1651,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
sierra-madre-gateway-coach,Sierra Madre Gateway Coach,F,48.5,2026-07-10,stale,-1652,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
huntington-park-express-2648,Huntington Park Express,F,48.8,2026-07-10,lapsed,-40,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
sonoma-county-airport-express,Sonoma County Airport Express,F,49.4,2026-07-10,stale,-1287,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
fast-transit,Fairfield and Suisun Transit (FAST),F,50.1,2026-07-10,lapsed,-10,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
san-benito-county-express-sbce,San Benito County Express (SBCE),F,50.4,2026-07-10,lapsed,-35,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
taft-area-transit,Taft Area Transit,F,51.1,2026-07-10,stale,-1652,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
tehama-rural-area-express-trax-susanville-indian-rancheria-public-transportation-program,"Tehama Rural Area Express (TRAX), Susanville Indian Rancheria Public Transportation Program",F,51.4,2026-07-10,lapsed,-70,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
el-monte-transit,El Monte Transit,F,51.7,2026-07-10,lapsed,-252,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
union-city-transit,Union City Transit,F,51.9,2026-07-10,stale,-1017,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
rio-vista-delta-breeze,Rio Vista Delta Breeze,F,52.0,2026-07-10,stale,-525,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
ridgecrest-transit,Ridgecrest Transit,F,52.3,2026-07-10,lapsed,-343,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
spirit-bus,Spirit Bus,F,52.3,2026-07-10,stale,-830,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
amtrak-san-joaquins,Amtrak San Joaquins,F,52.6,2026-07-10,lapsed,-10,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
trinity-transit,Trinity Transit,F,53.7,2026-07-10,lapsed,-184,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
yosemite-area-regional-transportation-system-yarts,Yosemite Area Regional Transportation System (YARTS),F,53.7,2026-07-10,lapsed,-283,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
relaxsan,reLAXsan,F,54.4,2026-07-10,lapsed,-88,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
emery-go-round,Emery Go-Round,F,54.6,2026-07-10,stale,-922,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
merced-county-transit-the-bus,Merced County Transit (The Bus),F,54.9,2026-07-10,lapsed,-67,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
burbankbus,BurbankBus,F,55.0,2026-07-10,current,26837,yes,Service window shortened unexpectedly on 2026-07-07,Re-generate shape distances in your export; flag to your vendor if it persists.,ready
redwood-coast-transit-rct,Redwood Coast Transit (RCT),F,55.5,2026-07-10,lapsed,-48,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
culver-city-bus,Culver City Bus,F,56.2,2026-07-10,expiring_soon,2,yes,Service data expires in 2 day(s),Re-export with a validity window that reaches at least 60 days out.,
avalon-transit,Avalon Transit,F,56.4,2026-07-10,stale,-831,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
simi-valley-transit,Simi Valley Transit,F,56.6,2026-07-10,stale,-1135,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
thousand-oaks-transit-kanan-shuttle,Thousand Oaks Transit - Kanan Shuttle,F,56.6,2026-07-10,lapsed,-96,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
redding-area-bus-authority,Redding Area Bus Authority,F,56.9,2026-07-10,lapsed,-46,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
city-coach,City Coach,F,57.0,2026-07-10,lapsed,-10,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
rosemead-explorer-3098,Rosemead Explorer,F,57.2,2026-07-10,expiring_soon,30,yes,Service data expires in 30 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
city-of-madera,City of Madera,F,58.2,2026-07-10,expiring_soon,22,yes,Service data expires in 22 day(s),Re-export with a validity window that reaches at least 60 days out.,
clovis-transit,Clovis Transit,F,59.8,2026-07-10,lapsed,-35,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
capitol-corridor-joint-powers-authority-capitol-corridor,Capitol Corridor Joint Powers Authority (Capitol Corridor),D,61.1,2026-07-10,stale,-1106,yes,Service window shortened unexpectedly on 2026-06-19,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
nevada-county-connects-gold-country-stage,Nevada County Connects (Gold Country Stage),D,61.4,2026-07-10,lapsed,-160,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
glendora-transportation-division-3097,Glendora Transportation Division,D,64.3,2026-07-10,expiring_soon,21,yes,Service data expires in 21 day(s),Re-export with a validity window that reaches at least 60 days out.,
sonoma-county-transit-sct,Sonoma County Transit (SCT),D,66.9,2026-07-10,expiring_soon,29,yes,Service data expires in 29 day(s),Re-export with a validity window that reaches at least 60 days out.,
marin-transit,Marin Transit,D,67.7,2026-07-10,expiring_soon,30,yes,Service data expires in 30 day(s),Review the rule documentation for 'trip_distance_exceeds_shape_distance' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
city-of-tracy,City of Tracy,C,72.6,2026-07-10,current,175,yes,Score changed sharply on 2026-06-24,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
thousand-oaks-transit,Thousand Oaks Transit,C,72.7,2026-07-10,current,338,yes,Elevated behavioral lapse risk,Check the trip updates endpoint with your AVL vendor; it should return a fresh GTFS-Realtime protobuf on every request.,ready
tahoe-area-regional-transit-tart-north-lake-tahoe-express,Placer County,C,75.4,2026-07-10,current,59,yes,Service data expires in 59 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
westcat,WestCAT,C,75.7,2026-07-10,current,52,yes,Service data expires in 52 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
moorpark-city-transit,Moorpark City Transit,C,77.3,2026-07-10,current,53,yes,Service data expires in 53 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
mendocino-transit-authority,Mendocino Transit Authority,C,78.0,2026-07-10,current,52,yes,Service data expires in 52 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
amador-transit,Amador Transit,C,78.4,2026-07-10,current,53,yes,Service data expires in 53 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
bellflower-bus-3095,Bellflower Bus,C,79.0,2026-07-10,current,52,yes,Service data expires in 52 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
plumas-transit,Plumas Transit,C,79.1,2026-07-10,current,53,yes,Service data expires in 53 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
mountain-transit,Mountain Transit,B,80.6,2026-07-10,current,175,yes,Score changed sharply on 2026-06-29,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
calaveras-transit,Calaveras Transit,B,80.7,2026-07-10,current,173,yes,Score changed sharply on 2026-06-29,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
laguna-beach-transit-lbt,Laguna Beach Transit (LBT),B,81.9,2026-07-10,current,166,yes,Score changed sharply on 2026-06-25,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
yolobus,Yolobus (Yolo County Transportation District),B,82.2,2026-07-10,current,59,yes,Service data expires in 59 day(s),"Set wheelchair_accessible on every trip (most small-agency fleets are 100% accessible, so this is often a single default).",
santa-barbara-metropolitan-transit-district-mtd,Santa Barbara Metropolitan Transit District (MTD),B,85.2,2026-07-10,current,37,yes,Service data expires in 37 day(s),Check the flagged stop times for transposed minutes.,ready
devils-postpile-national-monument,Reds Meadow Shuttle,B,85.6,2026-07-10,current,174,yes,Score changed sharply on 2026-06-25,"Add fare_attributes.txt (or Fares v2 files) with your fare structure. If your service is fare-free, ask to have it marked fare-free instead.",
vine-transit,VINE Transit,B,87.8,2026-07-10,current,113,yes,Score changed sharply on 2026-06-26,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
the-santa-cruzer,The Santa Cruzer,A,91.6,2026-07-10,current,59,yes,Service data expires in 59 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
santa-clarita-transit,Santa Clarita Transit,F,26.2,2026-06-27,unknown,,no,,Add feed_start_date and feed_end_date to feed_info.txt and include calendar end dates in your export.,
los-angeles-department-of-transportation-ladot-dash-commuter-express,LADOT (DASH and Commuter Express),F,50.2,2026-07-10,current,539,no,,Review the rule documentation for 'duplicate_key' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,ready
metrolink,Metrolink,D,67.1,2026-07-10,current,539,no,,Check the trip updates endpoint with your AVL vendor; it should return a fresh GTFS-Realtime protobuf on every request.,
roseville-transit,Roseville Transit,D,67.5,2026-07-10,current,174,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
beach-cities-transit-1999,Beach Cities Transit,D,68.1,2026-07-10,current,26837,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
madera-county-transit,Madera County Transit,C,73.8,2026-07-10,current,175,no,,Check the trip updates endpoint with your AVL vendor; it should return a fresh GTFS-Realtime protobuf on every request.,
tulare-county-area-transit-tcat,Tulare County Area Transit (TCAT),C,73.8,2026-07-10,current,83,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
grapeline,GrapeLine,C,75.5,2026-07-10,current,1086,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
move-stanislaus,Move Stanislaus,C,75.7,2026-07-10,current,83,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
morongo-basin-transit-authority,Morongo Basin Transit Authority,C,77.5,2026-07-10,current,175,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
humboldt-transit-authority,Humboldt Transit Authority,C,78.2,2026-07-10,current,174,no,,Check the trip updates endpoint with your AVL vendor; it should return a fresh GTFS-Realtime protobuf on every request.,
yuba-sutter-transit,Yuba-Sutter Transit,C,79.3,2026-07-10,current,174,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
manteca-transit,Manteca Transit,C,79.6,2026-07-10,current,144,no,,"Set wheelchair_accessible on every trip (most small-agency fleets are 100% accessible, so this is often a single default).",
lake-transit,Lake Transit Authority (LTA),C,79.8,2026-07-10,current,174,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
needles-area-transit,Needles Area Transit,B,80.2,2026-07-10,current,356,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
san-joaquin-regional-transit-district,San Joaquin Regional Transit District,B,80.2,2026-07-10,current,326,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
lassen-rural-bus-lrb,Lassen Rural Bus (LRB),B,80.5,2026-07-10,current,143,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
placer-county-transit,Placer County Transit,B,80.5,2026-07-10,current,83,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
turlock-transit,Turlock Transit,B,80.6,2026-07-10,current,173,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
unitrans,Unitrans (ASUCD / City of Davis),B,80.8,2026-07-10,current,74,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
palo-verde-valley-transit-agency-2190,Palo Verde Valley Transit Agency,B,81.0,2026-07-10,current,144,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
san-luis-obispo-regional-transit-authority-slorta,San Luis Obispo Regional Transit Authority (SLORTA),B,81.7,2026-07-10,current,539,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
siskiyou-county,Siskiyou County,B,81.8,2026-07-10,current,1476,no,,"Set wheelchair_accessible on every trip (most small-agency fleets are 100% accessible, so this is often a single default).",
blossom-express,Blossom Express,B,81.9,2026-07-10,current,207,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
lawndale-beat,Lawndale Beat,B,82.8,2026-07-10,current,114,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
kern-transit,Kern Transit,B,83.1,2026-07-10,current,204,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
pasadena-transit,Pasadena Transit,B,83.1,2026-07-10,current,539,no,,Check the vehicle positions endpoint with your AVL vendor; it should return a fresh GTFS-Realtime protobuf on every request.,ready
camarillo-area-transit,Camarillo Area Transit,B,83.4,2026-07-10,current,206,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
commerce-municipal-bus-lines,Commerce Municipal Bus Lines,B,83.8,2026-07-10,current,1635,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
beaumont-transit,Beaumont Transit,B,84.0,2026-07-10,current,175,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
corona-cruiser,Corona Cruiser,B,84.0,2026-07-10,current,233,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
el-dorado-transit-agency,El Dorado County Transit Authority,B,84.1,2026-07-10,current,144,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
mountain-view-community-shuttle,Mountain View Community Shuttle,B,84.5,2026-07-10,current,289,no,,Add feed_info.txt with feed_start_date and feed_end_date to your export.,
eastern-sierra-transit,Eastern Sierra Transit,B,85.6,2026-07-10,current,174,no,,"Add fare_attributes.txt (or Fares v2 files) with your fare structure. If your service is fare-free, ask to have it marked fare-free instead.",
los-angeles-county-department-of-public-works-the-link-and-shuttles,Los Angeles County Department of Public Works (the LINK and shuttles),B,85.7,2026-07-10,current,114,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
sage-stage,Sage Stage,B,86.0,2026-07-10,current,173,no,,"Set wheelchair_accessible on every trip (most small-agency fleets are 100% accessible, so this is often a single default).",
city-of-san-luis-obispo-transit,City of San Luis Obispo Transit,B,86.4,2026-07-10,current,175,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
delano-area-rapid-transit,Delano Area Rapid Transit,B,87.5,2026-07-10,current,82,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
golden-empire-transit-district-get,Golden Empire Transit District (GET),B,89.1,2026-07-10,current,539,no,,"Use mixed case for stop names and headsigns (e.g. 'Main St & 2nd Ave', not 'MAIN ST & 2ND AVE').",ready
fcrta,Fresno County Rural Transit Agency (FCRTA),A,90.3,2026-07-10,current,174,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
city-of-banning-transit,City of Banning Transit,A,91.2,2026-07-10,current,206,no,,"Set wheelchair_accessible on every trip (most small-agency fleets are 100% accessible, so this is often a single default).",ready
soltrans,SolTrans (Solano County Transit),A,94.0,2026-07-10,current,539,no,,Review the rule documentation for 'missing_feed_contact_email_and_url' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,ready
santa-ynez-valley-transit,Santa Ynez Valley Transit,A,96.5,2026-07-10,current,204,no,,Review the rule documentation for 'equal_shape_distance_same_coordinates' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
etrans,eTrans,A,96.7,2026-07-10,current,144,no,,"Remove retired stops from the export, or add them back to the trips that should serve them.",
sonoma-marin-area-rail-transit-smart,Sonoma-Marin Area Rail Transit (SMART),A,98.9,2026-07-10,current,184,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
